"heightagegroups","SEX","name","prev_less18.5","prev_18.5to20","prev_20to25","prev_25to30","prev_30to35","prev_35to40","prev_over40","TOTPOP","Age group (IL3)","Age group (IL)","code.x","meanheight","sdheight","region"
"60-69",1,"Botswana",0.160540891389866,0.113525397603742,0.391407295407351,0.22537440849166,0.0711249914537939,0.0265348197159094,0.0114921959376783,41.5665,"60-69","60-69",72,172.5508109,8.65949989818206,"AFRICA"
"60-69",1,"Brazil",0.0168190725561428,0.022873688285431,0.273155328334775,0.41987133413155,0.206019852076783,0.0450756529252453,0.0161850716900734,8542.4885,"60-69","60-69",76,171.1398738,7.17216717790946,"LATIN AM. CARIBBEAN"
"60-69",1,"Brunei Darussalam",0.0219309970821267,0.0237820677610365,0.259135032422593,0.441263423782302,0.193556261998557,0.0502844420382917,0.0100477749150929,14.6685,"60-69","60-69",96,161.9475015,6.44432232667952,"ASIA"
"60-69",1,"Bulgaria",0.00491818529794053,0.00779130046924678,0.245704849667215,0.393886495485854,0.247546979618402,0.0783918560051672,0.0217603334561742,414.183,"60-69","60-69",100,173.3520326,7.37558667280612,"EUROPE"
"60-69",1,"Burkina Faso",0.16970122931121,0.17759543318936,0.462657387862216,0.139933862868782,0.0403775482851932,0.00745735538424495,0.00227718309899491,268.9745,"60-69","60-69",854,173.771478,7.83478391531457,"AFRICA"
"60-69",1,"Burundi",0.165071946632349,0.155400380691187,0.413329150337423,0.182202126727351,0.0581798573492717,0.0181629132376638,0.00765362502475529,150.95,"60-69","60-69",108,166.6578414,7.33582782335001,"AFRICA"
"60-69",1,"Cambodia",0.114908741564984,0.142658487992317,0.490937186812889,0.220472915368467,0.0280402727382285,0.00208569502992272,0.000896700493192535,411.862,"60-69","60-69",116,161.5261873,6.44432232667952,"ASIA"
"60-69",1,"Cameroon",0.0926045239273406,0.099714168767437,0.413250956837268,0.257296444695174,0.113807552704138,0.0206902127591869,0.00263614030945586,362.828,"60-69","60-69",120,171.5723943,8.11557789153908,"AFRICA"
"60-69",1,"Canada",0.00466898301446465,0.00711560641486932,0.215259836262018,0.425680878077516,0.248776597022728,0.0674199228911579,0.0310781763172465,2419.42,"60-69","60-69",124,176.6666387,7.99238445154554,"NORTHERN AM."
"60-69",1,"Cape Verde",0.0601075654937566,0.0768267599537788,0.372334494895558,0.367389801410784,0.0966534389049544,0.0210116130162439,0.00567632632492441,13.6895,"60-69","60-69",132,176.0723624,7.83478391531457,"AFRICA"
"60-69",1,"Central African Republic",0.256514990429003,0.136587327007335,0.382082949905684,0.147631884727609,0.0491618036789058,0.0141100121512396,0.0139110321002236,57.9225,"60-69","60-69",140,168.3967981,8.11557789153908,"AFRICA"
"60-69",1,"Chad",0.143160184463371,0.129222372322024,0.415481406096819,0.208084067539611,0.0777222462345834,0.0175540684494432,0.00877565489414734,199.7585,"60-69","60-69",148,172.7714773,8.11557789153908,"AFRICA"
"60-69",1,"Chile",0.00294134570416549,0.00792540079648399,0.147029376704925,0.471031863281778,0.286824357635214,0.0571881747677259,0.0270594811097079,917.2385,"60-69","60-69",152,169.2633429,7.17216717790946,"LATIN AM. CARIBBEAN"
"60-69",1,"China",0.0259135728995892,0.0502442201733509,0.527099224680302,0.342763427490578,0.0455513666558042,0.00401216579544791,0.00441602230492691,69944.13,"60-69","60-69",156,167.6281337,7.14958772835274,"ASIA"
"60-69",1,"Colombia",0.0172120500905121,0.0249094965590026,0.305589060038391,0.444532530380097,0.160134852288645,0.0372802283501361,0.0103417822932164,1967.236,"60-69","60-69",170,167.3967596,7.22492745405808,"LATIN AM. CARIBBEAN"
"60-69",1,"Comoros",0.100452552066949,0.0803434301143801,0.444734708282006,0.274410915178696,0.073709513652988,0.0193896795150777,0.00695920118990332,15.438,"60-69","60-69",174,166.842615,7.33582782335001,"AFRICA"
"60-69",1,"Congo",0.158459522974005,0.183046336042276,0.453973848923484,0.142611132106296,0.0427879813816677,0.0152562681676065,0.00386491040466478,92.769,"60-69","60-69",178,169.1913772,8.11557789153908,"AFRICA"
"60-69",1,"Costa Rica",0.0128039124279441,0.0249624036647234,0.31368953673264,0.401585726441824,0.179972191941376,0.0381825567153941,0.0288036720760978,215.488,"60-69","60-69",188,168.2830749,7.76026931482893,"LATIN AM. CARIBBEAN"
"60-69",1,"Croatia",0.00343335261381696,0.00584439246264006,0.150754436554252,0.37718973730795,0.321801893812233,0.106938218199239,0.0340379690498695,265.8565,"60-69","60-69",191,177.5982134,7.31976782575309,"EUROPE"
"60-69",1,"Cuba",0.0434925496958629,0.0392029425900901,0.339241228334358,0.361136448242777,0.15027805299761,0.0401376562069752,0.0265111219323263,578.6,"60-69","60-69",192,169.0887746,7.54008371752053,"LATIN AM. CARIBBEAN"
"60-69",1,"Cyprus",0.00312279925911936,0.00637844651288423,0.200304762904924,0.426185196635053,0.2579315682555,0.0806779418433276,0.025399284589192,64.369,"60-69","60-69",196,169.6219135,7.21358235375376,"EUROPE"
"60-69",1,"Czech Republic",0.000954521856457156,0.00701935266087257,0.115753884539601,0.407552895341634,0.339181177336422,0.0931199992827563,0.0364181689822577,598.2295,"60-69","60-69",203,179.6255877,7.37558667280612,"EUROPE"
"60-69",1,"C™te d'Ivoire",0.0933043887146264,0.103355908492538,0.417977531116714,0.290165372707751,0.0666634963525397,0.0234482455403382,0.00508505707549283,425.174,"60-69","60-69",384,169.2393254,7.83478391531457,"AFRICA"
"60-69",1,"Dem. People's Republic of Korea",0.0852448162785775,0.103018305135792,0.451347038804558,0.288818332433919,0.0608733167705461,0.00798762800275751,0.00271056257384982,1185.8485,"60-69","60-69",408,169.7504805,7.23955832502607,"ASIA"
"60-69",1,"Democratic Republic of the Congo",0.160378365361489,0.186932532218914,0.442332506095164,0.149733072059746,0.0423021770879869,0.0136912205894507,0.00463012658724997,1452.74,"60-69","60-69",180,168.5195255,8.11557789153908,"AFRICA"
"60-69",1,"Denmark",0.00455057131142146,0.0118834211150499,0.290748237527719,0.469630924681969,0.18317103015241,0.0307604682244095,0.00925534698702063,334.1625,"60-69","60-69",208,177.9259309,7.400678280896,"EUROPE"
"60-69",1,"Djibouti",0.166659187932994,0.155542554147421,0.411414012097092,0.182030695611711,0.0578507214201425,0.0187066425585174,0.0077961862321228,23.5225,"60-69","60-69",262,169.4127594,7.30000644406444,"AFRICA"
"60-69",1,"Dominican Republic",0.0283573187350935,0.0302189283609814,0.31261578066268,0.375736251435582,0.187946786619594,0.0334599356512181,0.0316649985348509,355.454,"60-69","60-69",214,169.4605816,7.54008371752053,"LATIN AM. CARIBBEAN"
"60-69",1,"Ecuador",0.00732064111194197,0.0135241981024048,0.276648971896046,0.44276543271476,0.201986960577849,0.0400549346505402,0.0176988609464579,533.067,"60-69","60-69",218,164.2062529,7.17216717790946,"LATIN AM. CARIBBEAN"
"60-69",1,"Egypt",0.0139557950012215,0.0268721371719889,0.22821775483544,0.320442144556073,0.262283587192714,0.105657093823349,0.0425714874192147,2761.0425,"60-69","60-69",818,174.306575,6.92496403337501,"AFRICA"
"60-69",1,"El Salvador",0.0241057447985497,0.0237152394921827,0.301768980470616,0.421962765884007,0.180280450755005,0.0365907180284802,0.0115761005711602,153.9905,"60-69","60-69",222,167.5160645,7.76026931482893,"LATIN AM. CARIBBEAN"
"60-69",1,"Equatorial Guinea",0.156177981640828,0.147010113049652,0.393419966341565,0.197470444646929,0.0716704599362495,0.0255289806414423,0.00872205374333441,34.8115,"60-69","60-69",226,167.2312601,8.11557789153908,"AFRICA"
"60-69",1,"Eritrea",0.316701519830087,0.179515029721082,0.347141440440996,0.121082588053653,0.023003802440122,0.00822889340798299,0.00432672610607637,54.973,"60-69","60-69",232,168.4215392,7.33582782335001,"AFRICA"
"60-69",1,"Estonia",0.00513667060921703,0.00809596776601513,0.178013149780503,0.460410376000036,0.24068721928578,0.0759582368919499,0.0316983796664984,73.24,"60-69","60-69",233,180.9916984,7.400678280896,"EUROPE"
"60-69",1,"Ethiopia",0.289151593575029,0.242885809009536,0.377867995942478,0.0741893501128241,0.011246823591738,0.00299341514168955,0.00166501262670557,1812.143,"60-69","60-69",231,168.536824,7.33582782335001,"AFRICA"
"60-69",1,"Fiji",0.0398398416387123,0.0333212883932144,0.22450692040487,0.393184838699775,0.206282839818804,0.0685183706411564,0.0343459004034669,28.447,"60-69","60-69",242,173.3391969,7.60414974731896,"OCEANIA"
"60-69",1,"Finland",0.00228092802020558,0.00637553657272618,0.25124651479393,0.452022009725209,0.209631921488821,0.0590997793513932,0.0193433100477151,344.9375,"60-69","60-69",246,178.0976374,7.400678280896,"EUROPE"
"60-69",1,"France",0.00655995330831118,0.017278825284647,0.355402732185162,0.447119619122718,0.139234281674917,0.0272559348795849,0.00714865354466098,3779.384,"60-69","60-69",250,176.0914437,7.31976782575309,"EUROPE"
"60-69",1,"French Polynesia",0.00639727095241428,0.0155280948798172,0.184944463509357,0.33118643803352,0.277637412050349,0.0952161314926661,0.089090189081877,12.793,"60-69","60-69",258,175.7689619,NA,"OCEANIA"
"60-69",1,"Gabon",0.0967151100023679,0.0937428183409409,0.36819953351022,0.292890774185106,0.104844610151115,0.034654543141495,0.00895261066875509,43.884,"60-69","60-69",266,168.6380574,8.11557789153908,"AFRICA"
"60-69",1,"Gambia",0.11903534281167,0.100007812759907,0.400587886189373,0.263442535114003,0.0865553612633714,0.026049802119942,0.00432125974173336,38.793,"60-69","60-69",270,168.3248396,7.83478391531457,"AFRICA"
"60-69",1,"Georgia",0.00746092353377366,0.014522386763565,0.177831675275298,0.364071467309224,0.272117456333927,0.118047938274073,0.0459481525101391,182.337,"60-69","60-69",268,173.5946232,7.21358235375376,"ASIA"
"60-69",1,"Germany",0.00181032866240278,0.00523626769135936,0.173595861225234,0.461647894732201,0.262893027917328,0.0718810433957608,0.0229355763757141,5473.234,"60-69","60-69",276,179.0473768,7.31976782575309,"EUROPE"
"60-69",1,"Ghana",0.117123511127088,0.128074653097545,0.47587032056568,0.208500476528338,0.0516794794142092,0.0145930259379231,0.00415853332921691,575.0275,"60-69","60-69",288,170.3290784,7.80979229476334,"AFRICA"
"60-69",1,"Greece",0.00260968061609457,0.0148237195876675,0.136566352869586,0.407636930803585,0.299953110656868,0.100606018030974,0.0378041874352252,608.489,"60-69","60-69",300,176.2649235,7.31976782575309,"EUROPE"
"60-69",1,"Grenada",0.0528013823600138,0.0445899937017807,0.38707162693446,0.335763520214845,0.132248013282457,0.029385814860513,0.0181396486459308,5.4275,"60-69","60-69",308,174.9758186,7.54008371752053,"LATIN AM. CARIBBEAN"
"60-69",1,"Guatemala",0.0223634190829989,0.0400224806330035,0.322609982671411,0.382374849076895,0.180390561832372,0.0333957507126121,0.0188429559907077,328.8335,"60-69","60-69",320,162.1656591,7.76026931482893,"LATIN AM. CARIBBEAN"
"60-69",1,"Guinea",0.143040376417399,0.166260348180452,0.411536886912096,0.194095817202144,0.0597251054437876,0.0203937323074896,0.00494773353663194,197.0795,"60-69","60-69",324,171.5249711,7.83478391531457,"AFRICA"
"60-69",1,"Guinea-Bissau",0.12374273274913,0.131959023575147,0.429358467286573,0.215348702634445,0.0730392272378256,0.0207735338462917,0.00577831267058702,25.853,"60-69","60-69",624,168.654046,7.83478391531457,"AFRICA"
"60-69",1,"Guyana",0.0796056209964014,0.0533192998994193,0.36641960923164,0.330886009565966,0.126607557798816,0.0228171124406857,0.0203447900670717,23.3205,"60-69","60-69",328,169.0833625,7.17216717790946,"LATIN AM. CARIBBEAN"
"60-69",1,"Haiti",0.126689617724033,0.17235334934388,0.454139601805243,0.181320984901409,0.0445351844138808,0.0113862170402831,0.00957504477127073,236.373,"60-69","60-69",332,168.0875826,7.54008371752053,"LATIN AM. CARIBBEAN"
"60-69",1,"Honduras",0.0261446237861046,0.0506700690978677,0.319105697804422,0.363873243507865,0.180570509119742,0.0421420690986201,0.0174937875853785,202.179,"60-69","60-69",340,165.7439874,7.76026931482893,"LATIN AM. CARIBBEAN"
"60-69",1,"Hungary",0.00177075313755694,0.00533677942928179,0.132875848724618,0.354363784196836,0.318489683568716,0.151739646346443,0.0354235045965483,543.0115,"60-69","60-69",348,174.423742,7.37558667280612,"EUROPE"
"60-69",1,"Iceland",0.00444400135976329,0.0103913605923543,0.193437169861019,0.451595860474187,0.249932745245078,0.0635398045470294,0.0266590579205686,19.79,"60-69","60-69",352,180.4636933,7.400678280896,"EUROPE"
"60-69",1,"India",0.140254272255182,0.108477323603562,0.4720717877894,0.224523584502143,0.0450161373912752,0.00647944042556435,0.00317745403287306,44708.209,"60-69","60-69",356,161.9290867,6.95951191478926,"ASIA"
"60-69",1,"Indonesia",0.122662344607967,0.150328319642401,0.476176970208567,0.206727618392297,0.0395861776017757,0.00336132480538622,0.00115724474160546,8978.034,"60-69","60-69",360,162.3122622,6.6328717354668,"ASIA"
"60-69",1,"Iran (Islamic Republic of)",0.0210715505370974,0.0318011076432692,0.324404946719682,0.428139500420355,0.163396001199885,0.0252419484809121,0.00594494499879856,3046.759,"60-69","60-69",364,170.7450465,6.71126006595401,"ASIA"
"60-69",1,"Iraq",0.012146798042556,0.0160782911971712,0.174182195888303,0.383682525286276,0.269171541304124,0.103589216965509,0.0411494313160601,604.5415,"60-69","60-69",368,170.0481802,7.18914580123891,"ASIA"
"60-69",1,"Ireland",0.00351225422227648,0.00668657705986391,0.140028914748966,0.414873809984743,0.331162567312219,0.0831763549128055,0.0205595217591257,251.891,"60-69","60-69",372,177.0730741,7.37096561602309,"EUROPE"
"60-69",1,"Israel",0.00572619497734675,0.00797676096289441,0.198019446301509,0.447624014548653,0.232449030954674,0.085748255122936,0.0224562971319867,333.917,"60-69","60-69",376,175.4280814,7.21358235375376,"ASIA"
"60-69",1,"Italy",0.00309440142453181,0.00760223959878224,0.229685391038716,0.497770122990161,0.2078713738685,0.0410990592521897,0.0128774118271189,3728.548,"60-69","60-69",380,175.0882701,7.31976782575309,"EUROPE"
"60-69",1,"Jamaica",0.0559272816731223,0.0649900832693241,0.38087552252338,0.328766950285857,0.113861077383561,0.0314210614411263,0.0241580234236291,96.169,"60-69","60-69",388,173.6161677,7.54008371752053,"LATIN AM. CARIBBEAN"
"60-69",1,"Japan",0.0227596122745099,0.0545543034165596,0.565897001518267,0.311623997346979,0.0401874889448215,0.00435402916119028,0.00062356733767247,7507.2945,"60-69","60-69",392,170.4429088,7.1112668480392,"ASIA"
"60-69",1,"Jordan",0.00865295042032141,0.0130218423274496,0.162344099869775,0.390480406486313,0.288660362825187,0.0962331469512769,0.0406071911196778,245.258,"60-69","60-69",400,172.5560445,7.18914580123891,"ASIA"
"60-69",1,"Kazakhstan",0.00909740674247832,0.0149194754745796,0.260937796921967,0.421932180091341,0.218244955722968,0.062203793840498,0.0126643912061676,686.053,"60-69","60-69",398,173.2572767,6.73569661846886,"ASIA"
"60-69",1,"Kenya",0.20435951499264,0.158856835876232,0.345717696111805,0.195329473142755,0.0764206036547368,0.0147081138890258,0.00460776233280543,734.4625,"60-69","60-69",404,169.7342997,7.33582782335001,"AFRICA"
"60-69",1,"Kuwait",0.00224945080753634,0.00447710183506289,0.136560149747297,0.415276048704199,0.282118634062304,0.122019523612975,0.037299091230625,98.087,"60-69","60-69",414,171.084843,7.18914580123891,"AFRICA"
"60-69",1,"Kyrgyzstan",0.0115423219317201,0.0322122994155606,0.258747620017645,0.330962276879332,0.252087863111044,0.0975924598078549,0.0168551588368445,189.3405,"60-69","60-69",417,170.429552,6.73569661846886,"ASIA"
"60-69",1,"Lao People's Democratic Republic",0.0833568072847071,0.120725948241063,0.449621134191001,0.283446416220991,0.052647761715397,0.00713846359587942,0.00306346875096141,166.686,"60-69","60-69",418,159.5958585,6.44432232667952,"ASIA"
"60-69",1,"Latvia",0.00434092098064041,0.00802879351557526,0.168917758506365,0.462073319521356,0.262528809445709,0.0654254200367185,0.0286849779936361,105.102,"60-69","60-69",428,179.7104333,7.400678280896,"EUROPE"
"60-69",1,"Lebanon",0.00664883363784129,0.00923291315187275,0.184879850403645,0.435615978427647,0.263614605866681,0.0845362137311664,0.0154716047811473,208.136,"60-69","60-69",422,174.6119749,7.18914580123891,"ASIA"
"60-69",1,"Lesotho",0.116583446466483,0.126917725564794,0.390432941449872,0.241729808208086,0.0854720070315513,0.0326258586182248,0.00623821266098763,32.1815,"60-69","60-69",426,167.5992208,8.65949989818206,"AFRICA"
"60-69",1,"Liberia",0.0889291092183599,0.111809020402699,0.467387443348821,0.205083480490904,0.0666592513777045,0.0515025715321703,0.00862912362934107,83.856,"60-69","60-69",430,166.1722552,7.83478391531457,"AFRICA"
"60-69",1,"Libyan Arab Jamahiriya",0.0181421102781077,0.0236015087667868,0.219155810656441,0.396272288732791,0.224812031271998,0.0938524868805225,0.0241637634133525,157.8495,"60-69","60-69",434,171.6552731,6.92496403337501,"AFRICA"
"60-69",1,"Lithuania",0.00235118474104348,0.00794459389123934,0.170559407946879,0.424685598927735,0.27823366046615,0.0841337117067502,0.0320918423202028,158.296,"60-69","60-69",440,177.6318783,7.400678280896,"EUROPE"
"60-69",1,"Luxembourg",0.00228516393852105,0.00679706780788705,0.225800792756682,0.448825371447804,0.231692190672414,0.0675871721771858,0.017012241199506,33.642,"60-69","60-69",442,176.6889517,7.31976782575309,"EUROPE"
"60-69",1,"Madagascar",0.196477975815266,0.171321344898215,0.438046151246885,0.1350374213489,0.0368351197921753,0.0135251893047607,0.00875679759379778,501.0575,"60-69","60-69",450,163.9934532,7.33582782335001,"AFRICA"
"60-69",1,"Malawi",0.14431780613959,0.169882212191807,0.459725236879519,0.175857031352106,0.0367433478993387,0.00956705788010032,0.00390730765753838,209.293,"60-69","60-69",454,164.2168023,7.33582782335001,"AFRICA"
"60-69",1,"Malaysia",0.034211882292389,0.0464650999700211,0.381888948878227,0.396000963840161,0.11716114026265,0.0210623180827971,0.00320964667375412,1146.9055,"60-69","60-69",458,165.9129975,6.44432232667952,"ASIA"
"60-69",1,"Maldives",0.023912877988074,0.0412742596133643,0.369048342431395,0.42691052748786,0.123595371724809,0.00805684318076774,0.00720177757373025,12.025,"60-69","60-69",462,161.095956,6.96478802714733,"ASIA"
"60-69",1,"Mali",0.0915337202165938,0.120012050937703,0.420118710634372,0.240614485146821,0.0955684920637886,0.0273359098709058,0.00481663112981669,258.483,"60-69","60-69",466,176.8296813,7.83478391531457,"AFRICA"
"60-69",1,"Malta",0.00395872347993586,0.0053047316983929,0.126757969414763,0.408470913505267,0.309710395978576,0.106053862858278,0.0397434030647881,30.4405,"60-69","60-69",470,172.8178187,7.31976782575309,"EUROPE"
